ride_id,seat_number,payment_method,payment_receipt,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity
11852,15A,Mpesa,2TNY6C7Y9J,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11852,7A,Mpesa,OZIDRRAS0J,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11850,1X,Mpesa,3DCHP6V7RC,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11854,12A,Mpesa,BVPWS7VBSU,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11855,7A,Mpesa,ON2CP7NL13,2018-03-08,7:12,Migori,Nairobi,Bus,49
11852,2B,Mpesa,CWIL316D9T,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11850,1,Mpesa,NTDUIJATWK,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11850,7,Mpesa,KE4SOAG35V,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11850,6,Mpesa,BTXJUV0IMB,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11850,5,Mpesa,PLKQMBUFKE,2017-12-08,7:00,Kisii,Nairobi,shuttle,11
11855,24A,Mpesa,SONYK6LBIP,2018-03-08,7:12,Migori,Nairobi,Bus,49
11866,1X,Mpesa,RKABAHBFPM,2017-12-08,6:50,Kisii,Nairobi,shuttle,11
11866,7,Mpesa,WTF830S3GI,2017-12-08,6:50,Kisii,Nairobi,shuttle,11
11762,21B,Mpesa,NJY75HO6HV,2017-12-08,7:07,Kisii,Nairobi,Bus,49
11762,22A,Mpesa,XRXYAT7FOF,2017-12-08,7:07,Kisii,Nairobi,Bus,49
11762,21A,Mpesa,FR1TQFR0WR,2017-12-08,7:07,Kisii,Nairobi,Bus,49
11866,6,Mpesa,FEY7OVODKC,2017-12-08,6:50,Kisii,Nairobi,shuttle,11
11866,3,Mpesa,TUZHL1LYSS,2017-12-08,6:50,Kisii,Nairobi,shuttle,11
11867,2,Mpesa,BXQVG2G3J4,2018-03-08,9:20,Kijauri,Nairobi,shuttle,11
11866,2,Mpesa,UTQ6C4SIGB,2017-12-08,6:50,Kisii,Nairobi,shuttle,11
11867,5,Mpesa,URBRGQWMOL,2018-03-08,9:20,Kijauri,Nairobi,shuttle,11
11867,3,Mpesa,CT2WNFI1MG,2018-03-08,9:20,Kijauri,Nairobi,shuttle,11
11866,10,Mpesa,U8DDGXWPAT,2017-12-08,6:50,Kisii,Nairobi,shuttle,11
11866,9,Mpesa,FXSKINAYDY,2017-12-08,6:50,Kisii,Nairobi,shuttle,11
11854,19A,Mpesa,E2A7UXKIJ2,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11866,8,Mpesa,JWXOZC8PFH,2017-12-08,6:50,Kisii,Nairobi,shuttle,11
11866,5,Mpesa,EYRH6SLN9Y,2017-12-08,6:50,Kisii,Nairobi,shuttle,11
11868,1X,Mpesa,OYMYT6BAOZ,2017-12-08,6:40,Kisii,Nairobi,shuttle,11
11868,5,Mpesa,DFFBCRDTVJ,2017-12-08,6:40,Kisii,Nairobi,shuttle,11
11848,16B,Mpesa,TDGBH3Y8SN,2017-12-08,19:03,Kisii,Nairobi,Bus,49
11854,18A,Mpesa,7TTECEYWBX,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11848,15B,Mpesa,OEVZWC4R9T,2017-12-08,19:03,Kisii,Nairobi,Bus,49
11848,16A,Mpesa,NOHPKV8SSC,2017-12-08,19:03,Kisii,Nairobi,Bus,49
11848,7A,Mpesa,IWU3C94P6N,2017-12-08,19:03,Kisii,Nairobi,Bus,49
11848,2B,Mpesa,TAGNZMJHZV,2017-12-08,19:03,Kisii,Nairobi,Bus,49
11868,10,Mpesa,EYVL1SOFKW,2017-12-08,6:40,Kisii,Nairobi,shuttle,11
11855,24B,Mpesa,LMMVCJDPSQ,2018-03-08,7:12,Migori,Nairobi,Bus,49
11760,21B,Mpesa,HAYNP45IXT,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11852,5A,Mpesa,B3NHM6DOAA,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11762,12B,Mpesa,2U0QOXGNE7,2017-12-08,7:07,Kisii,Nairobi,Bus,49
11762,11B,Mpesa,QB9HMPZ3HJ,2017-12-08,7:07,Kisii,Nairobi,Bus,49
11762,10B,Mpesa,8XIKQAPLPT,2017-12-08,7:07,Kisii,Nairobi,Bus,49
11762,9B,Mpesa,14POOWKVZ7,2017-12-08,7:07,Kisii,Nairobi,Bus,49
11868,9,Mpesa,TST5NCXRHI,2017-12-08,6:40,Kisii,Nairobi,shuttle,11
11760,22B,Mpesa,0B1I4JIFZX,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11760,1B,Mpesa,HKS1L8V2XM,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11855,23A,Mpesa,IXSIVUA94G,2018-03-08,7:12,Migori,Nairobi,Bus,49
11868,6,Mpesa,6U8NNWJ7KJ,2017-12-08,6:40,Kisii,Nairobi,shuttle,11
11852,11A,Mpesa,2IGQPZOE4G,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11868,7,Mpesa,DK6EWHMMAI,2017-12-08,6:40,Kisii,Nairobi,shuttle,11
11760,12B,Mpesa,S7GQOHX4LK,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11760,11B,Mpesa,EUIQWITN7E,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11868,8,Mpesa,ILTYGR51D2,2017-12-08,6:40,Kisii,Nairobi,shuttle,11
11868,4,Mpesa,FVD31C8O4W,2017-12-08,6:40,Kisii,Nairobi,shuttle,11
11760,22A,Mpesa,UOFKJKLAYE,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11760,21A,Mpesa,7DSBXI2FIV,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11868,1,Mpesa,WAGNX3MMJW,2017-12-08,6:40,Kisii,Nairobi,shuttle,11
11853,4A,Mpesa,KBBR21S1YH,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11852,9A,Mpesa,RXBCJFCNHG,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11760,20B,Mpesa,3GKZEKGRXP,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11869,10,Mpesa,SKMF7TDWJ9,2017-12-08,6:30,Kisii,Nairobi,shuttle,11
11855,19B,Mpesa,YQBLY9XHKW,2018-03-08,7:12,Migori,Nairobi,Bus,49
11869,9,Mpesa,SHCZVPBTXB,2017-12-08,6:30,Kisii,Nairobi,shuttle,11
11869,5,Mpesa,OACGGP1SOU,2017-12-08,6:30,Kisii,Nairobi,shuttle,11
11760,18A,Mpesa,7SL8BCZ3HM,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11854,15B,Mpesa,DQQVIL5CDC,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11870,2,Mpesa,QANPXD0GXJ,2017-12-08,6:00,Kisii,Nairobi,shuttle,11
11869,1X,Mpesa,O5H2ZOCOFD,2017-12-08,6:30,Kisii,Nairobi,shuttle,11
11760,20A,Mpesa,TUB3JPHWUB,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11760,19A,Mpesa,NYF4PDNMQ6,2017-12-08,7:06,Kisii,Nairobi,Bus,49
11871,6,Mpesa,DX0N00WSX3,2017-12-08,5:00,Kisii,Nairobi,shuttle,11
11869,6,Mpesa,T7PWJUBO57,2017-12-08,6:30,Kisii,Nairobi,shuttle,11
11870,4,Mpesa,HNUJMVFUWQ,2017-12-08,6:00,Kisii,Nairobi,shuttle,11
11869,8,Mpesa,JJ2H0NPURQ,2017-12-08,6:30,Kisii,Nairobi,shuttle,11
11869,7,Mpesa,RHKDJ00HXQ,2017-12-08,6:30,Kisii,Nairobi,shuttle,11
11857,18B,Mpesa,MEFLQVLTOA,2018-03-08,7:11,Homa Bay,Nairobi,Bus,49
11857,17B,Mpesa,VXB19JXN5E,2018-03-08,7:11,Homa Bay,Nairobi,Bus,49
11857,16A,Mpesa,HEKM3STC7P,2018-03-08,7:11,Homa Bay,Nairobi,Bus,49
11857,15A,Mpesa,SRBLX4IMGN,2018-03-08,7:11,Homa Bay,Nairobi,Bus,49
11872,1X,Mpesa,SLESOPVTKK,2017-12-08,6:20,Kisii,Nairobi,shuttle,11
11855,20A,Mpesa,LWI6ZRETDD,2018-03-08,7:12,Migori,Nairobi,Bus,49
11872,10,Mpesa,CJT5ZLII0I,2017-12-08,6:20,Kisii,Nairobi,shuttle,11
11872,9,Mpesa,XOPYUKO1DX,2017-12-08,6:20,Kisii,Nairobi,shuttle,11
11872,8,Mpesa,GK7XK8Q7ZW,2017-12-08,6:20,Kisii,Nairobi,shuttle,11
11872,3,Mpesa,KDEWVNTBGT,2017-12-08,6:20,Kisii,Nairobi,shuttle,11
11855,17B,Mpesa,S20MVLZBGF,2018-03-08,7:12,Migori,Nairobi,Bus,49
11872,6,Mpesa,CFVS7XK3ZV,2017-12-08,6:20,Kisii,Nairobi,shuttle,11
11872,1,Mpesa,8CKSJPTJZ7,2017-12-08,6:20,Kisii,Nairobi,shuttle,11
11872,2,Mpesa,3QR2JREEIS,2017-12-08,6:20,Kisii,Nairobi,shuttle,11
11872,4,Mpesa,8HSY98YBWV,2017-12-08,6:20,Kisii,Nairobi,shuttle,11
11871,1,Mpesa,H5ZK8PLDAV,2017-12-08,5:00,Kisii,Nairobi,shuttle,11
11855,1A,Mpesa,HB0IXUZHYB,2018-03-08,7:12,Migori,Nairobi,Bus,49
11852,13A,Mpesa,ATOHCMCII4,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11815,17B,Mpesa,UJVM26ZKDX,2017-12-08,7:01,Kisii,Nairobi,Bus,49
11853,6B,Mpesa,DBFS9X2RN8,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11762,10A,Mpesa,PMKLEEC42J,2017-12-08,7:07,Kisii,Nairobi,Bus,49
11762,9A,Mpesa,G02QMP9Y3X,2017-12-08,7:07,Kisii,Nairobi,Bus,49
11815,10B,Mpesa,OFJJHUESML,2017-12-08,7:01,Kisii,Nairobi,Bus,49
11853,13A,Mpesa,ADHKLOKGUE,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11853,7A,Mpesa,J9N3GJGQYM,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11875,23A,Mpesa,T9WYKHG7FI,2017-12-07,7:07,Kisii,Nairobi,Bus,49
11876,25,Mpesa,MGSWY5OX11,2017-12-07,7:05,Kisii,Nairobi,Bus,49
11877,3B,Mpesa,0OER4PU3YZ,2017-12-07,7:14,Kisii,Nairobi,Bus,49
11877,5B,Mpesa,PQFDGMJ2HC,2017-12-07,7:14,Kisii,Nairobi,Bus,49
11855,22A,Mpesa,RZPYUQE201,2018-03-08,7:12,Migori,Nairobi,Bus,49
11855,21A,Mpesa,BQNPLH9ZMG,2018-03-08,7:12,Migori,Nairobi,Bus,49
11875,5B,Mpesa,8EOT83EYRH,2017-12-07,7:07,Kisii,Nairobi,Bus,49
11875,1B,Mpesa,ISJOPHHQTR,2017-12-07,7:07,Kisii,Nairobi,Bus,49
11878,3B,Mpesa,JTISZZNGEP,2017-12-07,7:01,Kisii,Nairobi,Bus,49
11879,18B,Mpesa,ECP1U29GTC,2018-03-08,7:06,Kijauri,Nairobi,Bus,49
11875,8A,Mpesa,AG0J9KYYEC,2017-12-07,7:07,Kisii,Nairobi,Bus,49
11878,18B,Mpesa,PQMACYMN4D,2017-12-07,7:01,Kisii,Nairobi,Bus,49
11878,17B,Mpesa,NL9JBBIYAB,2017-12-07,7:01,Kisii,Nairobi,Bus,49
11878,22B,Mpesa,QVRC1CZYFS,2017-12-07,7:01,Kisii,Nairobi,Bus,49
11878,17A,Mpesa,0HP9HZVF2V,2017-12-07,7:01,Kisii,Nairobi,Bus,49
11855,18A,Mpesa,KTAKIVFUOA,2018-03-08,7:12,Migori,Nairobi,Bus,49
11880,11B,Mpesa,GQYRM0RXAW,2017-12-07,7:11,Kisii,Nairobi,Bus,49
11880,7B,Mpesa,GJRSYCRG2A,2017-12-07,7:11,Kisii,Nairobi,Bus,49
11880,21A,Mpesa,XPAEPEV4MT,2017-12-07,7:11,Kisii,Nairobi,Bus,49
11878,22A,Mpesa,WOWPS4FSLP,2017-12-07,7:01,Kisii,Nairobi,Bus,49
11878,21B,Mpesa,OXNQLKDYBP,2017-12-07,7:01,Kisii,Nairobi,Bus,49
11878,15B,Mpesa,VEGTPF3TEL,2017-12-07,7:01,Kisii,Nairobi,Bus,49
11855,22B,Mpesa,EDBFNV6ALV,2018-03-08,7:12,Migori,Nairobi,Bus,49
11878,16B,Mpesa,W3HETUR5OD,2017-12-07,7:01,Kisii,Nairobi,Bus,49
11852,20B,Mpesa,BCMLUTCH6I,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11854,16B,Mpesa,IGE3XRVWV8,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11852,24A,Mpesa,1WTIPE6KLB,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11875,11B,Mpesa,QF6UEKDPGT,2017-12-07,7:07,Kisii,Nairobi,Bus,49
11875,10B,Mpesa,5OBIJELB9Z,2017-12-07,7:07,Kisii,Nairobi,Bus,49
11875,9B,Mpesa,CSZGM1PUGE,2017-12-07,7:07,Kisii,Nairobi,Bus,49
11881,1,Mpesa,T8XZQ3MHW6,2017-12-07,10:55,Kisii,Nairobi,shuttle,11
11882,10,Mpesa,5IPZQYZHCF,2017-12-07,10:53,Kisii,Nairobi,shuttle,11
11882,9,Mpesa,XKGB3HVJUF,2017-12-07,10:53,Kisii,Nairobi,shuttle,11
11882,8,Mpesa,KI1PB9KF7S,2017-12-07,10:53,Kisii,Nairobi,shuttle,11
11877,11B,Mpesa,V8K5LK12T8,2017-12-07,7:14,Kisii,Nairobi,Bus,49
11878,23A,Mpesa,JUJMHQBY5Y,2017-12-07,7:01,Kisii,Nairobi,Bus,49
11852,23A,Mpesa,GLHI8J5GSO,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11877,25,Mpesa,VDBMKQ3VXN,2017-12-07,7:14,Kisii,Nairobi,Bus,49
11877,16B,Mpesa,LXP81NZRQU,2017-12-07,7:14,Kisii,Nairobi,Bus,49
11877,15B,Mpesa,5NPHDMBTJN,2017-12-07,7:14,Kisii,Nairobi,Bus,49
11877,19B,Mpesa,W7CL0WFJGJ,2017-12-07,7:14,Kisii,Nairobi,Bus,49
11854,3B,Mpesa,GCXF89DP8S,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11877,13B,Mpesa,VMDIQM8FV1,2017-12-07,7:14,Kisii,Nairobi,Bus,49
11877,14B,Mpesa,MEKVKPB0L0,2017-12-07,7:14,Kisii,Nairobi,Bus,49
11877,18B,Mpesa,RDHETNEI05,2017-12-07,7:14,Kisii,Nairobi,Bus,49
11883,3,Mpesa,TMRETPE0L8,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11883,1X,Mpesa,CLFZONG4MA,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11884,1,Mpesa,MMHGDNUFIB,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11879,1A,Mpesa,MZPJI0APN1,2018-03-08,7:06,Kijauri,Nairobi,Bus,49
11884,3,Mpesa,UDLYGCAFUQ,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11884,1X,Mpesa,6E3JLIW6OQ,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11884,10,Mpesa,XMKYS0DUFJ,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11884,4,Mpesa,MU6VOVQFAP,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11854,8A,Mpesa,JVSTTYWHNY,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11854,11B,Mpesa,6VDMKVB9MP,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11884,6,Mpesa,R3DIJPIHU0,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11884,9,Mpesa,BGED6BD8UD,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11884,8,Mpesa,FXDMCYCV3O,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11885,8B,Mpesa,EE9PNQVWHT,2017-12-07,7:06,Kisii,Nairobi,Bus,49
11885,7B,Mpesa,NLS5DBIUFI,2017-12-07,7:06,Kisii,Nairobi,Bus,49
11885,3A,Mpesa,SOVYWQSIOW,2017-12-07,7:06,Kisii,Nairobi,Bus,49
11884,2,Mpesa,IT0XIPNZBU,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11884,7,Mpesa,MNFSTTLVXF,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11884,5,Mpesa,TQMA2TEUVX,2017-12-07,10:52,Kisii,Nairobi,shuttle,11
11886,3,Mpesa,T8ZWU0TQUF,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11853,3A,Mpesa,RWCMSPJQOT,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11886,8,Mpesa,CDWDHTTFDE,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11886,10,Mpesa,6MZ80J7EWR,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11886,4,Mpesa,TKVYWDENFQ,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11887,9A,Mpesa,PV8I4PDNKX,2018-03-08,7:07,Keroka,Nairobi,Bus,49
11886,7,Mpesa,WGDMLN8YYS,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11886,6,Mpesa,Z21VAXKYDP,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11853,2B,Mpesa,XQTUOHH4BU,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11886,2,Mpesa,P6MXP1DSX5,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11885,24A,Mpesa,EDSP6ZLGJH,2017-12-07,7:06,Kisii,Nairobi,Bus,49
11886,1X,Mpesa,1TDVX2LE93,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11885,12A,Mpesa,ST03XN3NXJ,2017-12-07,7:06,Kisii,Nairobi,Bus,49
11885,11A,Mpesa,NNAVCBVAQV,2017-12-07,7:06,Kisii,Nairobi,Bus,49
11886,1,Mpesa,T0ULNSXTQP,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11886,5,Mpesa,WU19JFXTEO,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11886,9,Mpesa,YBBR4TM7AV,2017-12-07,10:51,Kisii,Nairobi,shuttle,11
11888,1X,Mpesa,PYC9FLEBEI,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11888,1,Mpesa,VALLOSKN09,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11855,20B,Mpesa,30XHA06AAV,2018-03-08,7:12,Migori,Nairobi,Bus,49
11888,9,Mpesa,GZ4DFOKX7M,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11888,3,Mpesa,8OO3YDSGSF,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11854,10B,Mpesa,MZAKXUIJGG,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11854,9B,Mpesa,M8UZ3VIWKK,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11854,7B,Mpesa,8OA04HUA74,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11889,1,Mpesa,WDJHDKEBNG,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11888,10,Mpesa,QPJT7RAQUV,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11854,6B,Mpesa,MNCBKMX4GH,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11854,5B,Mpesa,BBOTE5HG2T,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11885,4A,Mpesa,K8RA9IPEDZ,2017-12-07,7:06,Kisii,Nairobi,Bus,49
11888,2,Mpesa,3I49AE2PAS,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11888,8,Mpesa,PGOM6CELQK,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11889,8,Mpesa,FDGHVBCVZD,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11890,21A,Mpesa,G01QPW9ELV,2018-03-08,7:06,Keroka,Nairobi,Bus,49
11888,5,Mpesa,3YWZ7GNCKJ,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11888,4,Mpesa,VSV8LMITMX,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11888,6,Mpesa,VHRCDCRJU7,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11889,1X,Mpesa,OCVSWLBPA0,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11888,7,Mpesa,TSC67IW5VX,2017-12-07,10:50,Kisii,Nairobi,shuttle,11
11889,3,Mpesa,VUXXUGQNB6,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11889,10,Mpesa,YTJVEFM98K,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11889,9,Mpesa,6NCCG60DKV,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11889,5,Mpesa,1CA8LQJL2Q,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11885,6B,Mpesa,BYXYWTGFJQ,2017-12-07,7:06,Kisii,Nairobi,Bus,49
11889,7,Mpesa,FPFFJ1PBVB,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11855,17A,Mpesa,5RRSM3RBKH,2018-03-08,7:12,Migori,Nairobi,Bus,49
11889,6,Mpesa,SK6538ZBCY,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11854,4B,Mpesa,7RGWGJEB31,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11883,2,Mpesa,MOO4G1ULY2,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11852,1B,Mpesa,UEOBDPSVYW,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11883,1,Mpesa,9RZCSMJHYF,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11889,2,Mpesa,UBRRZAYIHX,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11889,4,Mpesa,LPH3WSPREA,2017-12-07,10:40,Kisii,Nairobi,shuttle,11
11891,5,Mpesa,ANBJMS5XL5,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11891,8,Mpesa,SP5EBLW7E5,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11891,6,Mpesa,QGKZGV8M3O,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11891,7,Mpesa,I3W9E62CN2,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11891,10,Mpesa,DRT49I1D8G,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11891,9,Mpesa,3FCGENKP08,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11892,6,Mpesa,XJ5TSWNN7A,2017-12-07,6:50,Kisii,Nairobi,shuttle,11
11855,9A,Mpesa,QZIVWU2CHH,2018-03-08,7:12,Migori,Nairobi,Bus,49
11893,24A,Mpesa,2FXNYJCGYK,2018-03-08,7:07,Kijauri,Nairobi,Bus,49
11891,4,Mpesa,ALTAVZNECF,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11891,3,Mpesa,YZWAAALEMI,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11853,4B,Mpesa,BKPZ0RDNMF,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11893,23A,Mpesa,WFPUBRTQPA,2018-03-08,7:07,Kijauri,Nairobi,Bus,49
11854,7A,Mpesa,SQ05Y57Q6P,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11852,8A,Mpesa,BLOO6CWJEV,2018-03-08,7:14,Rongo,Nairobi,Bus,49
11891,2,Mpesa,PFBLVAD2BA,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11853,16A,Mpesa,3GWX6FRJQW,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11853,15A,Mpesa,NXOZRSGTIZ,2018-03-08,19:07,Sirare,Nairobi,Bus,49
11854,12B,Mpesa,EPBWSVT4VO,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11854,14B,Mpesa,SMGUHJNKL4,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11879,14A,Mpesa,RTQRBYCE01,2018-03-08,7:06,Kijauri,Nairobi,Bus,49
11891,1X,Mpesa,ABJJ9PHW51,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11891,1,Mpesa,QPPRPUXUYC,2017-12-07,10:30,Kisii,Nairobi,shuttle,11
11854,5A,Mpesa,KUTLF83XIG,2018-03-08,7:09,Homa Bay,Nairobi,Bus,49
11892,3,Mpesa,SPQLS4NN4R,2017-12-07,6:50,Kisii,Nairobi,shuttle,11
11892,2,Mpesa,N12SJVJH6U,2017-12-07,6:50,Kisii,Nairobi,shuttle,11
11892,1X,Mpesa,YIQTNCOEVX,2017-12-07,6:50,Kisii,Nairobi,shuttle,11
11892,1,Mpesa,ZRIG6X0GES,2017-12-07,6:50,Kisii,Nairobi,shuttle,11
11883,6,Mpesa,EWOX5B9GEO,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11883,4,Mpesa,AWVQNBCJNW,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11894,3,Mpesa,UBIP7ZOFBQ,2018-03-08,6:30,Kijauri,Nairobi,shuttle,11
11894,2,Mpesa,J4ZIE70HKY,2018-03-08,6:30,Kijauri,Nairobi,shuttle,11
11883,10,Mpesa,538ZLSXCD0,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11855,14B,Mpesa,03CZSJWDHL,2018-03-08,7:12,Migori,Nairobi,Bus,49
11895,20A,Mpesa,NX3YD6AZQH,2018-03-08,7:15,Rongo,Nairobi,Bus,49
11883,9,Mpesa,YASQYINHBM,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11883,5,Mpesa,SNOFMZWCEY,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11883,8,Mpesa,LE38CRVKBQ,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11883,7,Mpesa,NHTFSI6C8Y,2017-12-07,10:20,Kisii,Nairobi,shuttle,11
11896,9,Mpesa,MGHQFZKWTQ,2017-12-07,10:10,Kisii,Nairobi,shuttle,11
11896,10,Mpesa,IIMTK4IMMP,2017-12-07,10:10,Kisii,Nairobi,shuttle,11
11896,8,Mpesa,TMTELHNZ0K,2017-12-07,10:10,Kisii,Nairobi,shuttle,11
11896,1X,Mpesa,MRI80YY9AT,2017-12-07,10:10,Kisii,Nairobi,shuttle,11
11860,8B,Mpesa,IY1MNQEK0F,2018-03-08,7:04,Rongo,Nairobi,Bus,49
11896,6,Mpesa,TCK57VNAJG,2017-12-07,10:10,Kisii,Nairobi,shuttle,11
11896,7,Mpesa,LBRUZVXRCR,2017-12-07,10:10,Kisii,Nairobi,shuttle,11
11896,5,Mpesa,MXGM9CK1PK,2017-12-07,10:10,Kisii,Nairobi,shuttle,11
11897,10,Mpesa,ISXCXCMXWW,2017-12-07,10:00,Kisii,Nairobi,shuttle,11
11897,9,Mpesa,EOD773RQEC,2017-12-07,10:00,Kisii,Nairobi,shuttle,11
11875,23B,Mpesa,OJH2YCG8B8,2017-12-07,7:07,Kisii,Nairobi,Bus,49
11896,4,Mpesa,T1TSVJ4PIM,2017-12-07,10:10,Kisii,Nairobi,shuttle,11
11855,14A,Mpesa,MRM1B3SMDO,2018-03-08,7:12,Migori,Nairobi,Bus,49
11855,12A,Mpesa,ZN3ZLZZFGO,2018-03-08,7:12,Migori,Nairobi,Bus,49
11855,1B,Mpesa,HI2NSNWT04,2018-03-08,7:12,Migori,Nairobi,Bus,49
11855,3A,Mpesa,8STUXDPEA4,2018-03-08,7:12,Migori,Nairobi,Bus,49
11897,8,Mpesa,URPOCCTNDQ,2017-12-07,10:00,Kisii,Nairobi,shuttle,11
